h,o,c,t,start_time,l,open,close,high,volume,low
0.023648,0.020915,0.011959,1712620800,1712620800000.0,0.011694,71678.3,69189.3,71820.6,334059.403,68216.0
0.019288,0.011959,0.013976,1712707200,1712707200000.0,0.01,69189.2,70681.7,71412.2,337774.756,67546.2
0.028553,0.013976,0.011258,1712793600,1712793600000.0,0.01,70681.8,70055.7,71387.4,256194.153,69592.6
0.033762,0.011258,0.01,1712880000,1712880000000.0,0.01,70055.6,67136.4,71297.0,415528.149,65102.0
0.01,0.01,0.01,1712966400,1712966400000.0,0.01,67136.4,63939.7,67975.4,515005.203,59652.5
0.01,0.01,0.01,1713052800,1713052800000.0,0.01,63939.7,65615.9,65822.1,395770.133,62139.3
0.01,0.01,0.006058,1713139200,1713139200000.0,0.001376,65615.9,63392.7,66874.9,381532.225,62242.5
0.01,0.006058,0.006331,1713225600,1713225600000.0,0.001357,63392.8,63765.0,64356.3,405931.439,61521.0
0.01,0.006331,0.006937,1713312000,1713312000000.0,0.00035,63764.9,61254.5,64483.3,444032.992,59625.0
0.008796,0.006937,-0.003168,1713398400,1713398400000.0,-0.005435,61254.5,63445.0,64100.0,363302.394,60763.8
0.01,-0.003168,0.01,1713484800,1713484800000.0,-0.003168,63445.0,63787.4,65480.0,574264.058,59541.0
0.01,0.01,0.003259,1713571200,1713571200000.0,-0.001623,63787.4,64897.2,65400.0,197142.262,63045.1
0.01,0.003259,0.004423,1713657600,1713657600000.0,-0.002692,64897.2,64912.6,65678.7,160533.948,64214.2
0.005345,0.004423,-0.001269,1713744000,1713744000000.0,-0.002382,64912.7,66778.0,67222.0,246268.411,64470.5
0.007031,-0.001269,0.001432,1713830400,1713830400000.0,-0.001895,66777.9,66386.3,67158.9,178665.564,65750.0
0.01,0.001432,0.00702,1713916800,1713916800000.0,0.000657,66386.2,64250.0,67068.2,280545.061,63575.0
0.01,0.00702,0.00168,1714003200,1714003200000.0,-0.001805,64250.0,64478.8,65270.6,275211.062,62721.3
0.01,0.00168,0.01,1714089600,1714089600000.0,0.000174,64478.8,63748.8,64783.1,202149.813,63291.5
0.01,0.01,0.001023,1714176000,1714176000000.0,0.001023,63748.7,63421.0,63901.4,167349.109,62332.8
0.003744,0.001023,0.002519,1714262400,1714262400000.0,-0.002772,63420.9,63088.3,64350.0,126056.151,62700.0
0.009819,0.002519,0.00974,1714348800,1714348800000.0,0.000859,63088.4,63842.4,64200.0,228411.163,61726.2
0.01,0.00974,0.01,1714435200,1714435200000.0,0.009006,63842.4,60651.2,64700.0,408747.703,59150.0
0.01,0.01,0.0068,1714521600,1714521600000.0,0.00524,60651.2,58307.6,60816.7,564108.4,56537.7
0.007245,0.0068,-0.001549,1714608000,1714608000000.0,-0.004973,58307.7,59036.7,59637.3,299229.302,56951.6
0.008184,-0.001549,0.002668,1714694400,1714694400000.0,-0.004369,59036.7,62853.7,63333.0,353606.459,58781.3
0.01,0.002668,0.006927,1714780800,1714780800000.0,0.002503,62853.7,63864.2,64547.9,205205.199,62520.0
0.006927,0.006927,0.000578,1714867200,1714867200000.0,-0.002507,63864.3,63988.0,64644.3,185495.653,62833.0
0.01,0.000578,0.006076,1714953600,1714953600000.0,-0.003675,63987.9,63142.8,65500.0,305110.067,62655.3
0.01,0.006076,0.004891,1715040000,1715040000000.0,-0.00126,63142.7,62296.0,64392.2,238974.646,62203.6
0.01,0.004891,0.005745,1715126400,1715126400000.0,0.004891,62296.0,61157.9,62994.9,241651.579,60843.6
0.009092,0.005745,0.000968,1715212800,1715212800000.0,-0.002647,61157.9,63050.1,63447.2,242451.302,60550.0
0.01,0.000968,0.00887,1715299200,1715299200000.0,0.000968,63050.0,60778.1,63446.5,307214.96,60117.4
0.00922,0.00887,0.002534,1715385600,1715385600000.0,-0.000762,60778.0,60809.2,61491.4,113294.787,60432.6
0.01,0.002534,0.01,1715472000,1715472000000.0,0.001975,60809.2,61455.8,61849.4,104043.897,60557.3
0.01,0.01,0.009832,1715558400,1715558400000.0,0.006546,61455.7,62912.1,63440.0,261927.073,60750.0
0.01,0.009832,0.01,1715644800,1715644800000.0,0.002799,62912.2,61550.5,63099.6,244345.274,60950.0
0.01,0.01,0.002119,1715731200,1715731200000.0,-0.007872,61550.5,66175.4,66440.0,365031.68,61316.1
0.01,0.002119,0.004617,1715817600,1715817600000.0,-0.002459,66175.4,65217.7,66800.0,242455.324,64567.0
0.005045,0.004617,0.000714,1715904000,1715904000000.0,-0.000979,65217.7,66980.0,67400.6,227063.919,65061.2
0.009261,0.000714,0.003268,1715990400,1715990400000.0,-0.000888,66980.0,66884.9,67340.5,96931.548,66503.2
0.01,0.003268,0.005658,1716076800,1716076800000.0,0.003268,66884.9,66239.4,67750.0,148170.35,65835.8
0.01,0.005658,0.01,1716163200,1716163200000.0,-0.001419,66239.4,71466.5,71674.6,366028.078,66010.0
0.020012,0.01,0.01,1716249600,1716249600000.0,0.01,71466.5,70168.8,72132.8,263674.327,69165.6
0.01669,0.01,0.01,1716336000,1716336000000.0,0.01,70168.7,69219.1,70715.4,194160.494,68736.8
0.011826,0.01,0.01,1716422400,1716422400000.0,0.01,69219.2,67999.9,70133.3,300093.622,66156.6
0.01,0.01,0.01,1716508800,1716508800000.0,0.01,67999.9,68584.1,69273.5,186681.082,66639.0
0.01,0.01,0.01,1716595200,1716595200000.0,0.01,68584.0,69314.4,69622.8,85113.605,68523.7
0.01,0.01,0.01,1716681600,1716681600000.0,0.01,69314.5,68524.3,69590.3,84069.824,68155.0
0.022885,0.01,0.01,1716768000,1716768000000.0,0.01,68524.4,69461.6,70750.0,170291.356,68268.7
0.01,0.01,0.01,1716854400,1716854400000.0,0.01,69461.5,68440.5,69628.0,227838.44,67273.0
0.015138,0.01,0.01,1716940800,1716940800000.0,0.01,68440.4,67686.7,68983.0,158236.599,67129.0
0.015117,0.01,0.014648,1717027200,1717027200000.0,0.01,67686.8,68402.5,69568.9,194573.899,67167.0
0.015175,0.014648,0.01,1717113600,1717113600000.0,0.01,68402.6,67577.9,69080.0,195751.752,66700.5
0.014013,0.01,0.01,1717200000,1717200000000.0,0.01,67577.9,67799.2,67936.0,50943.058,67480.0
0.014449,0.01,0.01,1717286400,1717286400000.0,0.01,67799.2,67805.9,68545.9,102194.718,67296.3
0.014937,0.01,0.011977,1717372800,1717372800000.0,0.01,67805.9,68851.4,70372.9,227676.93,67642.6
0.012645,0.011977,0.01,1717459200,1717459200000.0,0.01,68851.3,70580.0,71146.4,216100.016,68595.5
0.020275,0.01,0.01,1717545600,1717545600000.0,0.01,70580.0,71133.3,71824.4,203992.034,70423.6
0.01997,0.01,0.01,1717632000,1717632000000.0,0.01,71133.3,70830.0,71714.8,158483.564,70101.9
0.012519,0.01,0.01,1717718400,1717718400000.0,0.01,70830.0,69377.0,72144.0,299412.37,68405.0
0.01,0.01,0.01,1717804800,1717804800000.0,0.01,69377.0,69346.5,69613.6,65739.857,69192.3
0.01,0.01,0.01,1717891200,1717891200000.0,0.01,69346.6,69667.1,69879.0,68024.1,69160.0
0.01,0.01,0.01,1717977600,1717977600000.0,0.01,69667.1,69558.7,70222.7,127381.604,69201.2
0.01,0.01,0.01,1718064000,1718064000000.0,0.01,69558.8,67320.7,69600.0,311984.942,66000.0
0.01,0.01,0.01,1718150400,1718150400000.0,0.01,67320.6,68270.3,70028.0,329918.46,66920.0
0.01,0.01,0.01,1718236800,1718236800000.0,0.01,68270.3,66786.9,68607.7,248355.461,66251.1
0.01,0.01,0.01,1718323200,1718323200000.0,0.01,66786.8,66039.7,67366.5,239411.231,65052.4
0.01,0.01,0.01,1718409600,1718409600000.0,0.01,66039.7,66213.7,66482.6,72423.755,65801.0
0.01,0.01,0.01,1718496000,1718496000000.0,0.01,66213.7,66653.6,66960.3,80361.551,66012.1
0.01,0.01,0.01,1718582400,1718582400000.0,0.01,66653.5,66472.1,67280.6,248420.787,65094.9
0.01,0.01,0.01,1718668800,1718668800000.0,0.006115,66472.1,65150.0,66558.9,335559.394,64009.8
0.01,0.01,0.003904,1718755200,1718755200000.0,0.000773,65149.9,64933.6,65711.9,150032.669,64600.0
0.01,0.003904,0.003335,1718841600,1718841600000.0,0.003023,64933.6,64854.0,66467.0,220954.676,64526.0
0.01,0.003335,0.01,1718928000,1718928000000.0,0.003335,64854.0,64124.0,65055.5,210109.601,63361.2
0.01,0.01,0.01,1719014400,1719014400000.0,0.003802,64124.1,64240.0,64520.0,53855.862,63915.8
0.01,0.01,0.009534,1719100800,1719100800000.0,0.002183,64240.1,63194.9,64500.0,72052.293,63137.9
0.01,0.009534,0.007447,1719187200,1719187200000.0,0.007398,63194.9,60273.6,63357.0,445903.184,58218.0
0.01,0.007447,0.01,1719273600,1719273600000.0,0.002222,60273.5,61777.8,62448.1,264647.317,60230.5
0.01,0.01,0.01,1719360000,1719360000000.0,0.008431,61777.9,60860.1,62465.1,170601.18,60696.0
0.01,0.01,0.01,1719446400,1719446400000.0,0.01,60860.1,61682.0,62379.7,160172.482,60605.0
0.01,0.01,0.01,1719532800,1719532800000.0,0.01,61682.1,60429.8,62204.0,195508.125,60038.0
0.01,0.01,0.01,1719619200,1719619200000.0,0.01,60429.8,60982.4,61232.0,79680.289,60400.1
0.01,0.01,0.01,1719705600,1719705600000.0,0.01,60982.5,62766.0,63058.4,147777.915,60705.0
0.01,0.01,0.01,1719792000,1719792000000.0,0.01,62766.1,62883.6,63849.0,193937.938,62502.2
0.01,0.01,0.01,1719878400,1719878400000.0,0.01,62883.7,62123.6,63284.0,163101.243,61800.0
0.01,0.01,0.01,1719964800,1719964800000.0,0.01,62123.5,60208.0,62278.2,295303.265,59299.3
0.01,0.01,0.01,1720051200,1720051200000.0,0.01,60208.0,57045.9,60500.0,445656.277,56560.0
0.01,0.01,0.00576,1720137600,1720137600000.0,-0.001674,57045.9,56604.9,57533.4,577193.595,53329.5
0.009972,0.00576,0.008104,1720224000,1720224000000.0,0.002498,56604.9,58216.0,58472.0,178580.022,56000.0
0.01,0.008104,0.007989,1720310400,1720310400000.0,0.007989,58216.0,55830.9,58443.0,210361.981,55688.0
0.01,0.007989,0.01,1720396800,1720396800000.0,0.004869,55831.0,56686.4,58200.0,464106.957,54243.1
0.01,0.01,0.01,1720483200,1720483200000.0,-0.00049,56686.4,58023.2,58290.6,257237.048,56256.2
0.01,0.01,0.01,1720569600,1720569600000.0,0.003259,58023.1,57707.0,59449.6,254248.937,57125.0
0.01,0.01,0.006385,1720656000,1720656000000.0,0.006012,57707.0,57315.5,59780.0,293106.959,57030.0
0.009077,0.006385,0.008319,1720742400,1720742400000.0,0.002951,57315.7,57870.0,58500.0,238100.616,56500.1
0.01,0.008319,0.00881,1720828800,1720828800000.0,0.002919,57870.0,59174.0,59850.0,157884.322,57728.6
0.00881,0.00881,0.004624,1720915200,1720915200000.0,0.00313,59173.9,60766.0,61412.4,208060.883,59164.0
0.00947,0.004624,-0.005031,1721001600,1721001600000.0,-0.009088,60766.0,64680.6,64870.7,352222.181,60622.6
0.009574,-0.005031,-0.003419,1721088000,1721088000000.0,-0.00571,64680.6,65010.0,65388.0,375258.616,62350.0
0.007573,-0.003419,0.000716,1721174400,1721174400000.0,-0.003505,65010.0,64055.7,66100.0,276656.393,63823.0
0.008159,0.000716,0.004033,1721260800,1721260800000.0,-0.001114,64055.8,63959.9,65173.8,215648.157,63206.4
0.01,0.004033,-0.003144,1721347200,1721347200000.0,-0.009731,63960.0,66627.9,67362.8,311859.805,63266.2
0.004584,-0.003144,-0.005313,1721433600,1721433600000.0,-0.005313,66627.9,67095.6,67648.7,123564.406,66159.1
0.009105,-0.005313,0.009105,1721520000,1721520000000.0,-0.007084,67095.6,68138.0,68351.2,207228.372,65750.0
0.009205,0.009105,0.004709,1721606400,1721606400000.0,-0.000131,68138.0,67499.2,68459.7,192991.391,66538.6
0.01,0.004709,0.01,1721692800,1721692800000.0,0.000015,67499.2,65916.4,67729.3,270430.68,65416.5
0.01,0.01,0.01,1721779200,1721779200000.0,0.01,65916.3,65350.8,67087.3,215079.421,65040.5
0.01,0.01,0.01,1721865600,1721865600000.0,0.01,65350.7,65773.0,66144.0,319685.441,63456.7
0.01,0.01,0.00649,1721952000,1721952000000.0,0.002532,65773.0,67882.5,68200.0,235384.526,65688.2
0.01,0.00649,0.008152,1722038400,1722038400000.0,0.005409,67882.5,67873.8,69381.7,330982.647,66624.5
0.01,0.008152,0.008361,1722124800,1722124800000.0,0.002655,67873.7,68215.5,68300.0,116913.935,67037.0
0.01,0.008361,0.003396,1722211200,1722211200000.0,0.003396,68215.5,66750.0,70081.0,372537.818,66365.8
0.01,0.003396,0.003143,1722297600,1722297600000.0,0.001356,66750.1,66159.3,66966.6,246551.044,65254.5
0.008514,0.003143,0.008208,1722384000,1722384000000.0,0.00032,66159.3,64601.8,66826.3,246389.446,64500.4
0.01,0.008208,0.01,1722470400,1722470400000.0,0.006238,64601.8,65328.9,65650.0,372654.59,62271.2
0.01,0.01,0.01,1722556800,1722556800000.0,0.01,65329.0,61483.7,65577.0,421628.42,61200.2
0.01,0.01,0.01,1722643200,1722643200000.0,0.0036,61483.7,60684.6,62166.0,290469.956,59800.0
0.01,0.01,0.01,1722729600,1722729600000.0,0.004484,60684.5,58144.5,61089.5,339512.415,57040.0
0.01,0.01,0.003466,1722816000,1722816000000.0,-0.000403,58144.5,54003.1,58286.9,1281982.025,48888.0
0.006029,0.003466,-0.000849,1722902400,1722902400000.0,-0.007781,54003.5,55991.2,56999.9,435953.439,53925.3
0.009249,-0.000849,0.002748,1722988800,1722988800000.0,-0.007075,55991.3,55102.9,57699.0,377442.54,54519.8
0.006121,0.002748,0.00493,1723075200,1723075200000.0,-0.002045,55102.9,61659.8,62737.2,470117.508,54672.4
0.009168,0.00493,-0.003912,1723161600,1723161600000.0,-0.003912,61659.8,60808.6,61726.0,308674.339,59500.0
0.004046,-0.003912,0.00404,1723248000,1723248000000.0,-0.006019,60808.6,60889.9,61450.0,115593.354,60208.5
0.004681,0.00404,0.0011,1723334400,1723334400000.0,-0.002653,60889.8,58693.1,62000.0,202539.076,58255.4
0.01,0.0011,0.006152,1723420800,1723420800000.0,-0.002743,58693.1,59323.6,60666.0,367126.29,57615.0
0.006152,0.006152,0.001152,1723507200,1723507200000.0,-0.004549,59323.7,60550.5,61545.0,255934.721,58360.0
0.001152,0.001152,-0.008476,1723593600,1723593600000.0,-0.010335,60550.4,58648.1,61839.7,295662.808,58367.2
0.007293,-0.008476,-0.011235,1723680000,1723680000000.0,-0.013858,58648.1,57511.0,59820.0,360815.946,55969.0
0.001914,-0.011235,0.00189,1723766400,1723766400000.0,-0.011235,57511.1,58854.9,59780.2,268756.529,57062.1
0.006087,0.00189,0.00394,1723852800,1723852800000.0,-0.002363,58854.9,59468.5,59690.2,77085.532,58769.4
0.004047,0.00394,-0.003616,1723939200,1723939200000.0,-0.003616,59468.5,58390.0,60250.0,149660.264,58352.0
-0.001404,-0.003616,-0.00257,1724025600,1724025600000.0,-0.011656,58390.1,59398.5,59585.4,214043.139,57750.0
0.002363,-0.00257,-0.006784,1724112000,1724112000000.0,-0.007478,59398.4,58982.9,61386.0,287049.13,58501.1
0.00165,-0.006784,-0.002217,1724198400,1724198400000.0,-0.006784,58982.7,61120.0,61793.9,270583.679,58728.9
0.001786,-0.002217,-0.003329,1724284800,1724284800000.0,-0.00839,61120.0,60349.9,61392.0,211098.959,59677.6
0.004168,-0.003329,-0.000912,1724371200,1724371200000.0,-0.009442,60349.9,64019.9,65000.0,382490.709,60301.5
0.007642,-0.000912,-0.004828,1724457600,1724457600000.0,-0.004851,64020.0,64116.5,64472.5,132741.902,63522.7
0.004597,-0.004828,0.002406,1724544000,1724544000000.0,-0.007417,64116.6,64190.2,65175.4,115546.888,63731.3
0.007611,0.002406,0.00274,1724630400,1724630400000.0,-0.003826,64190.1,62807.6,64455.8,195977.222,62750.2
0.009455,0.00274,-0.006796,1724716800,1724716800000.0,-0.006796,62807.7,59384.5,63196.0,339269.805,57928.2
0.003214,-0.006796,-0.00099,1724803200,1724803200000.0,-0.006936,59384.4,59010.0,60197.8,313788.567,57820.0
0.002176,-0.00099,0.000936,1724889600,1724889600000.0,-0.00409,59010.0,59323.2,61144.9,233896.685,58655.0
0.004799,0.000936,-0.001718,1724976000,1724976000000.0,-0.003834,59323.3,59096.3,59914.9,268276.469,57525.0
0.006537,-0.001718,0.004137,1725062400,1725062400000.0,-0.002744,59096.4,58941.9,59436.0,68866.674,58700.0
0.00425,0.004137,-0.003476,1725148800,1725148800000.0,-0.00742,58941.9,57268.1,59052.7,222909.914,57123.0
0.008375,-0.003476,0.006228,1725235200,1725235200000.0,-0.003476,57268.1,59112.1,59412.3,201218.384,57093.0
0.006851,0.006228,0.002272,1725321600,1725321600000.0,-0.000978,59112.2,57451.9,59790.0,230196.497,57320.0
0.01,0.002272,0.009068,1725408000,1725408000000.0,-0.002678,57452.0,57944.8,58500.0,326983.311,55555.0
0.009147,0.009068,0.00228,1725494400,1725494400000.0,0.001544,57944.8,56145.7,58318.9,294703.592,55600.0
0.005237,0.00228,-0.000489,1725580800,1725580800000.0,-0.004246,56145.7,53927.7,57000.0,479063.113,52510.8
0.004022,-0.000489,0.00378,1725667200,1725667200000.0,-0.008156,53927.7,54134.9,54820.2,127686.594,53725.0
0.00378,0.00378,-0.007633,1725753600,1725753600000.0,-0.00801,54134.9,54839.6,55300.0,162078.536,53596.5
-0.002708,-0.007633,-0.006028,1725840000,1725840000000.0,-0.012881,54839.6,57010.0,58153.2,313094.361,54557.0
0.000356,-0.006028,-0.00898,1725926400,1725926400000.0,-0.009271,57010.1,57609.1,58033.2,228317.676,56361.0
0.000964,-0.00898,-0.001928,1726012800,1726012800000.0,-0.00901,57609.2,57306.0,57954.4,338231.445,55515.2
0.001705,-0.001928,-0.000069,1726099200,1726099200000.0,-0.006206,57305.6,58097.0,58606.6,261449.688,57283.1
0.000631,-0.000069,-0.008672,1726185600,1726185600000.0,-0.010333,58097.1,60456.2,60597.0,277429.492,57594.0
0.004884,-0.008672,-0.000491,1726272000,1726272000000.0,-0.010405,60456.2,59964.0,60572.9,102580.577,59360.1
0.003907,-0.000491,0.002427,1726358400,1726358400000.0,-0.002574,59963.9,59100.5,60369.4,130524.206,58654.0
0.00968,0.002427,0.008523,1726444800,1726444800000.0,-0.000308,59100.5,58187.0,59182.2,250699.432,57446.3
0.01,0.008523,0.001415,1726531200,1726531200000.0,-0.001634,58187.0,60281.0,61345.0,318442.066,57588.8
0.006269,0.001415,0.003497,1726617600,1726617600000.0,-0.002184,60281.0,61735.3,61765.0,355729.312,59138.0
0.008017,0.003497,0.008017,1726704000,1726704000000.0,0.001577,61735.3,62926.9,63830.1,302382.412,61534.0
0.01,0.008017,0.004576,1726790400,1726790400000.0,-0.000579,62926.9,63175.7,64126.7,257172.835,62320.0
0.01,0.004576,0.006362,1726876800,1726876800000.0,0.004565,63175.8,63320.6,63546.9,78248.362,62714.2
0.01,0.006362,0.006509,1726963200,1726963200000.0,0.004696,63320.6,63558.4,64000.0,149129.884,62339.0
0.006721,0.006509,0.002351,1727049600,1727049600000.0,0.000977,63558.5,63302.0,64724.8,234343.564,62534.4
0.003418,0.002351,0.001223,1727136000,1727136000000.0,-0.000692,63302.1,64243.1,64666.0,236987.628,62688.2
0.005637,0.001223,0.001654,1727222400,1727222400000.0,-0.002356,64243.2,63118.4,64800.0,184950.772,62910.0
0.01,0.001654,0.01,1727308800,1727308800000.0,0.000788,63118.3,65139.2,65800.0,321186.356,62634.4
0.01,0.01,0.005455,1727395200,1727395200000.0,-0.000986,65139.1,65749.6,66450.0,226404.021,64788.0
0.009123,0.005455,0.00073,1727481600,1727481600000.0,0.000517,65749.5,65822.6,66237.0,92773.553,65368.1
0.009729,0.00073,0.003077,1727568000,1727568000000.0,-0.000292,65822.7,65568.1,66059.3,88131.799,65400.0
0.01,0.003077,0.01,1727654400,1727654400000.0,-0.001966,65568.2,63309.1,65588.8,296848.373,62825.0
0.01,0.01,0.006722,1727740800,1727740800000.0,0.005336,63309.0,60776.8,64092.6,429817.835,60128.2
0.01,0.006722,0.00439,1727827200,1727827200000.0,0.002227,60776.7,60622.6,62355.0,327001.805,59934.9
0.009551,0.00439,0.007104,1727913600,1727913600000.0,0.002984,60622.7,60727.2,61452.6,286137.212,59815.0
0.008079,0.007104,-0.001634,1728000000,1728000000000.0,-0.001777,60727.1,62054.4,62457.1,234795.836,60434.1
0.005098,-0.001634,0.000594,1728086400,1728086400000.0,-0.003675,62054.3,62023.1,62344.0,74330.781,61648.0
0.00466,0.000594,0.004573,1728172800,1728172800000.0,0.000432,62023.1,62789.3,62961.5,96413.453,61778.9
0.005245,0.004573,-0.001735,1728259200,1728259200000.0,-0.002747,62789.2,62190.7,64448.2,298949.375,62091.8
0.01,-0.001735,0.01,1728345600,1728345600000.0,-0.001735,62190.6,62131.7,63178.7,226276.359,61836.0
0.01,0.01,0.00209,1728432000,1728432000000.0,0.00209,62131.8,60606.4,62520.9,217302.173,60251.9
0.01,0.00209,0.002262,1728518400,1728518400000.0,0.001374,60606.3,60293.2,61297.0,262947.653,58900.0
0.004482,0.002262,0.004482,1728604800,1728604800000.0,-0.004674,60293.3,62509.0,63400.0,263691.142,60057.8
0.008796,0.004482,0.000669,1728691200,1728691200000.0,-0.004447,62509.0,63176.0,63462.6,102784.406,62458.0
0.006792,0.000669,0.005502,1728777600,1728777600000.0,-0.001032,63176.0,62839.8,63260.0,129696.156,62020.0
0.01,0.005502,0.01,1728864000,1728864000000.0,0.001509,62839.7,66064.9,66533.0,338251.601,62420.0
0.01,0.01,0.008319,1728950400,1728950400000.0,0.00649,66064.9,67044.1,67953.7,422005.511,64771.7
0.01,0.008319,0.01,1729036800,1729036800000.0,0.008319,67044.0,67592.0,68400.0,254153.501,66724.2
0.01,0.01,0.01,1729123200,1729123200000.0,0.009078,67592.0,67401.5,67925.9,220272.837,66600.0
0.01,0.01,0.01,1729209600,1729209600000.0,0.01,67401.5,68407.8,69000.0,245301.761,67165.0
0.01,0.01,0.01,1729296000,1729296000000.0,0.01,68407.8,68357.1,68684.9,68632.108,68000.0
0.01,0.01,0.01,1729382400,1729382400000.0,0.01,68357.1,69020.1,69425.8,105939.492,68069.8
0.01,0.01,0.01,1729468800,1729468800000.0,0.01,69020.2,67368.8,69566.0,253437.333,66865.9
0.01,0.01,0.01,1729555200,1729555200000.0,0.01,67368.7,67406.4,67825.0,218518.977,66536.5
0.01,0.01,0.01,1729641600,1729641600000.0,0.01,67406.5,66647.2,67449.0,248215.058,65222.3
0.01,0.01,0.01,1729728000,1729728000000.0,0.01,66647.3,68173.8,68842.5,212340.722,66482.0
0.01,0.01,0.00474,1729814400,1729814400000.0,0.004536,68173.8,66662.8,68748.0,348511.871,65557.2
0.01,0.00474,0.01,1729900800,1729900800000.0,0.004537,66662.7,67071.8,67450.0,94169.992,66414.1
0.01,0.01,0.009447,1729987200,1729987200000.0,0.008802,67071.9,67992.6,68306.1,88468.808,66909.4
0.01,0.009447,0.01,1730073600,1730073600000.0,0.00767,67992.7,69940.0,70331.0,256128.622,67584.2
0.01,0.01,0.01,1730160000,1730160000000.0,0.01,69939.9,72739.5,73660.0,382502.06,69733.0
0.01,0.01,0.01,1730246400,1730246400000.0,0.01,72739.5,72349.0,72984.9,227108.808,71444.2
0.01,0.01,0.01,1730332800,1730332800000.0,0.01,72349.0,70321.9,72720.3,256485.328,69705.0
0.01,0.01,0.01,1730419200,1730419200000.0,0.01,70321.9,69495.5,71650.0,352591.088,68822.5
0.01,0.01,0.01,1730505600,1730505600000.0,0.01,69495.4,69366.6,69913.1,79314.105,69022.8
0.01,0.01,0.01,1730592000,1730592000000.0,0.01,69366.6,68762.5,69393.7,226477.376,67446.6
0.01,0.01,0.01,1730678400,1730678400000.0,0.01,68762.5,67834.3,69495.3,244912.166,66810.0
0.01,0.01,0.01,1730764800,1730764800000.0,0.008727,67834.4,69353.1,70537.4,273070.87,67454.2
0.01,0.01,0.01,1730851200,1730851200000.0,0.0089,69353.1,75579.9,76420.0,677440.286,69272.7
0.01,0.01,0.01,1730937600,1730937600000.0,0.01,75579.9,75859.4,76900.0,280675.033,74450.0
0.01,0.01,0.01,1731024000,1731024000000.0,0.01,75859.4,76482.2,77182.9,230370.324,75576.3
0.01,0.01,0.01,1731110400,1731110400000.0,0.01,76482.2,76675.1,76920.0,117754.034,75683.2
0.038636,0.01,0.036878,1731196800,1731196800000.0,0.01,76675.1,80410.0,81699.8,417426.899,76501.1
0.049079,0.036878,0.049029,1731283200,1731283200000.0,0.01,80409.9,88728.9,89800.0,614141.662,80261.2
0.085352,0.049029,0.01,1731369600,1731369600000.0,0.01,88729.0,87972.0,90070.1,639481.584,85159.9
0.026685,0.01,0.01,1731456000,1731456000000.0,0.01,87972.0,90413.3,93421.1,555288.297,86180.0
0.01,0.01,0.01,1731542400,1731542400000.0,0.01,90413.3,87382.7,91846.1,364621.68,86714.0
0.016097,0.01,0.01,1731628800,1731628800000.0,0.01,87382.6,91074.6,91921.5,314431.908,87111.0
0.016867,0.01,0.015798,1731715200,1731715200000.0,0.01,91074.6,90643.3,91849.8,129023.447,90120.0
0.018766,0.015798,0.01,1731801600,1731801600000.0,0.01,90643.2,89899.9,91539.6,167504.792,88736.1
0.049857,0.01,0.021606,1731888000,1731888000000.0,0.01,89900.0,90507.4,92700.0,333557.11,89422.1
0.032932,0.021606,0.01,1731974400,1731974400000.0,0.01,90507.4,92335.9,93985.9,303532.031,90405.6
0.01,0.01,0.01,1732060800,1732060800000.0,0.01,92335.9,94288.0,94849.0,290044.227,91500.0
0.01,0.01,0.01,1732147200,1732147200000.0,0.01,94288.0,98366.8,99100.0,418383.136,94008.7
0.017529,0.01,0.01,1732233600,1732233600000.0,0.01,98366.8,98921.4,99660.0,265774.067,97199.9
0.01,0.01,0.01,1732320000,1732320000000.0,0.01,98921.5,97725.5,98937.3,120358.422,97173.5
0.032622,0.01,0.021181,1732406400,1732406400000.0,0.01,97725.6,97960.4,98666.0,173118.84,95822.1
0.030589,0.021181,0.021906,1732492800,1732492800000.0,0.01,97960.5,93064.0,98999.0,329375.021,92666.0
0.038439,0.021906,0.031334,1732579200,1732579200000.0,0.01774,93064.0,92021.4,95064.0,344929.233,90866.4
0.031334,0.031334,0.01,1732665600,1732665600000.0,0.01,92021.5,95905.2,97250.0,237005.987,91864.0
0.025091,0.01,0.02071,1732752000,1732752000000.0,0.01,95905.2,95694.4,96627.6,154007.026,94700.1
0.02345,0.02071,0.01,1732838400,1732838400000.0,0.01,95694.4,97516.3,98713.3,190520.949,95404.5
0.016414,0.01,0.015901,1732924800,1732924800000.0,0.01,97516.2,96475.1,97522.1,93074.218,96150.0
0.025726,0.015901,0.025726,1733011200,1733011200000.0,0.01,96475.2,97265.1,97933.0,113222.99,95736.5
0.036593,0.025726,0.012795,1733097600,1733097600000.0,0.01,97265.0,95890.5,98266.0,257613.911,94400.0
0.027891,0.012795,0.026715,1733184000,1733184000000.0,0.011358,95890.6,95913.3,96375.0,206601.98,93605.0
0.03104,0.026715,0.027596,1733270400,1733270400000.0,0.014851,95913.3,98669.8,99099.9,275949.205,94650.8
0.099117,0.027596,0.01,1733356800,1733356800000.0,0.01,98669.8,97001.5,104630.4,580277.391,90200.0
0.034398,0.01,0.032032,1733443200,1733443200000.0,0.01,97001.6,99802.5,101988.8,282369.608,96429.5
0.032032,0.032032,0.016975,1733529600,1733529600000.0,0.01,99802.5,99899.2,100499.0,95858.658,98876.9
0.030387,0.016975,0.030387,1733616000,1733616000000.0,0.010355,99899.2,101200.0,101457.9,109755.676,98709.4
0.031487,0.030387,0.01,1733702400,1733702400000.0,0.01,101200.1,97349.1,101300.0,326973.59,94039.7
